condition	name	pvalue	X	combinedScore	enrichedSubstrates	zscore
DU145_TGFB1_PD0325901	CDK2	2.54978030944038e-12	8	0	['ATF2', 'JUN', 'FOS', 'ATAD2', 'MSH2', 'SP1', 'E2F4', 'SMARCA4', 'HNRNPU', 'HCFC1', 'PRKDC', 'NCOR2', 'CDKN2A', 'BCL2', 'CEBPB', 'HDAC2', 'PML', 'KAT5', 'SETDB1', 'TUBB', 'H2AFX', 'RBL2', 'RBL1', 'MAPK8', 'MAPK1', 'NELFE', 'SIRT2', 'STAT3', 'CCNT1', 'YY1', 'RUVBL2', 'PIM1', 'ZBTB16', 'SUMO1', 'HSP90AA1', 'ID2', 'MNT', 'CCND1', 'SNIP1', 'TAF4', 'TAF1', 'RB1', 'MYC', 'MYB', 'HIF1A', 'RPL11', 'CDK9', 'CDK2', 'SIN3A', 'RUNX1', 'SMAD2', 'SMAD4', 'SMAD3', 'USP37']	0
DU145_TGFB1_PD0325901	JNK1	4.31172650942501e-12	9	0	['ATF2', 'MYC', 'FOS', 'SIRT1', 'RUNX1', 'HIF1A', 'RELA', 'MAPK8', 'SMAD2', 'JUN', 'SMAD3', 'STAT3', 'SP1', 'BCL2']	0
DU145_TGFB1_PD0325901	GSK3B	6.80509155293067e-12	10	0	['ATF2', 'GATA2', 'JUN', 'FOS', 'ATAD2', 'MSH2', 'SP1', 'TRIM24', 'SMARCA4', 'RELA', 'NCOR2', 'NCOR1', 'CDKN2A', 'BCL6', 'BCL2', 'HDAC4', 'CEBPA', 'CEBPB', 'PML', 'KAT5', 'SETDB1', 'TUBB', 'RBL2', 'RBL1', 'MAPK8', 'MAPK1', 'SIRT1', 'STAT3', 'CCNT1', 'PIM1', 'ID2', 'MNT', 'CCND1', 'TAF3', 'TAF1', 'RB1', 'TRRAP', 'MYC', 'MYB', 'HIF1A', 'RPL11', 'SKIL', 'CDK2', 'SIN3A', 'RUNX1', 'SMAD2', 'SMAD4', 'SMAD3', 'USP37']	0
DU145_TGFB1_PD0325901	ERK1	1.03365833976478e-11	11	0	['ATF2', 'KAT5', 'MYC', 'HIF1A', 'SMAD2', 'JUN', 'SMAD4', 'SMAD3', 'SP1', 'BCL2', 'FOS', 'NCOR2', 'HDAC4', 'CEBPB', 'RELA', 'MAPK8', 'STAT3']	0
DU145_TGFB1_PD0325901	ERK2	5.17991588385658e-11	12	0	['RB1', 'ATF2', 'MYC', 'MYB', 'SMAD2', 'JUN', 'SMAD4', 'SMAD3', 'SP1', 'BCL2', 'FOS', 'NCOR2', 'HDAC4', 'CEBPB', 'RELA', 'STAT3']	0
DU145_TGFB1_PD0325901	MAPK3	5.79007452895831e-11	13	0	['ATF2', 'MYC', 'MYB', 'RUNX1', 'JUN', 'FOS', 'STAT3', 'CCND1', 'SMAD2', 'SMAD4', 'SMAD3', 'BCL6', 'SP1', 'CDK2', 'BCL2', 'CEBPA', 'CEBPB', 'MAPK8', 'E2F4', 'MAPK3', 'PML']	0
DU145_TGFB1_PD0325901	MAPK8	1.6373595320417e-09	14	0	['ATF2', 'MYC', 'MYB', 'RUNX1', 'JUN', 'TUBB', 'FOS', 'SIRT1', 'CDKN2A', 'STAT3', 'CCND1', 'SP1', 'BCL2', 'SIN3A', 'H2AFX', 'RBL2', 'MAPK1']	0
DU145_TGFB1_PD0325901	RPS6KA3	6.21838891547858e-09	15	0	['TRRAP', 'MYC', 'MYB', 'PRKDC', 'HIST1H3A', 'JUN', 'ID2', 'TUBB', 'FOS', 'NCOR2', 'CDKN2A', 'STAT3', 'CCND1', 'SMAD3', 'BCL2', 'SIN3A', 'RBL2', 'MAPK3']	0
DU145_TGFB1_PD0325901	JNK2	8.68543521145753e-09	16	0	['RB1', 'ATF2', 'PRKDC', 'RELA', 'MYC', 'SMAD2', 'JUN', 'FOS']	0
DU145_TGFB1_PD0325901	DNAPK	7.70017941657822e-08	17	0	['TRRAP', 'KAT5', 'PRKDC', 'SMAD2', 'JUN', 'SMAD4', 'SP1', 'HSP90AA1', 'H2AFX', 'RELA', 'MAPK8']	0
DU145_TGFB1_PD0325901	ATM	1.65915887221611e-07	18	0	['RB1', 'ATF2', 'HNRNPU', 'KAT5', 'PRKDC', 'HIF1A', 'SMARCA4', 'ATAD2', 'MSH2', 'SP1', 'CDK2', 'HSP90AA1', 'H2AFX', 'RBL2', 'RBL1']	0
DU145_TGFB1_PD0325901	CDC2	1.89115470387486e-07	19	0	['RB1', 'KAT5', 'MYC', 'CSNK2A1', 'PRKDC', 'JUN', 'FOS', 'NCOR1', 'RELA', 'ATAD2', 'STAT3', 'CCND1', 'ZBTB16', 'BCL2', 'RBL2', 'RBL1']	0
DU145_TGFB1_PD0325901	PRKCA	2.68093190802024e-07	20	0	['ATF2', 'SPI1', 'JUN', 'FOS', 'ATAD2', 'STAT3', 'PIM1', 'ID2', 'RELA', 'MNT', 'CCND1', 'VDR', 'MXD1', 'RB1', 'MYC', 'MYB', 'NCOR2', 'NCOR1', 'CDKN2A', 'CDK9', 'BCL6', 'BCL2', 'CEBPB', 'HIST1H3A', 'TUBB', 'SMAD3', 'RBL2', 'PFDN5', 'MAPK1']	0
DU145_TGFB1_PD0325901	ABL1	6.56886910823286e-07	21	0	['RB1', 'SPI1', 'CCND1', 'KAT5', 'MYC', 'JUN', 'BCL2', 'FOS', 'DDB1', 'CEBPB', 'HDAC2', 'STAT3']	0
DU145_TGFB1_PD0325901	CK2-A	1.71222539131074e-06	22	0	['SPI1', 'MYB', 'HSP90AA1', 'HDAC2', 'MAX', 'RELA', 'JUN', 'VDR']	0
DU145_TGFB1_PD0325901	RAF1	3.62951104170708e-06	23	0	['RB1', 'MYC', 'MYB', 'BCL2', 'PIN1', 'HSP90AA1', 'FOS', 'RBL2', 'MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	CSNK2A2	6.32911896172194e-06	24	0	['TRRAP', 'CCND1', 'MYC', 'JUN', 'CDK2', 'BCL2', 'NELFE', 'TUBB', 'FOS', 'RPL11']	0
DU145_TGFB1_PD0325901	GSK3BETA	8.97332131927176e-06	25	0	['CCND1', 'MYC', 'PPARGC1A', 'JUN', 'SMAD3', 'BCL2', 'PIN1', 'RBL2', 'CEBPB', 'STAT3']	0
DU145_TGFB1_PD0325901	MAPK11	1.39650259030748e-05	26	0	['ATF2', 'PPARGC1A', 'JUN', 'BCL2', 'HBP1', 'FOS', 'CEBPB', 'PML', 'MAPK11']	0
DU145_TGFB1_PD0325901	MAP3K7	2.30396376157203e-05	27	0	['HNRNPU', 'RUVBL2', 'SMAD3', 'HIST1H4A', 'HSP90AA1', 'TUBB', 'HDAC4', 'E2F4']	0
DU145_TGFB1_PD0325901	MAP2K1	2.71289863083779e-05	28	0	['CCND1', 'MYC', 'FOS', 'MAPK8', 'MAPK1', 'MAPK3', 'STAT3']	0
DU145_TGFB1_PD0325901	PRKDC	5.00703956400758e-05	29	0	['TRRAP', 'HNRNPU', 'MYC', 'PRKDC', 'HSP90AA1', 'H2AFX', 'RELA', 'MAPK8']	0
DU145_TGFB1_PD0325901	IKK-A	7.40555815240231e-05	30	0	['NCOR2', 'CCND1', 'RELA']	0
DU145_TGFB1_PD0325901	PRKACA	8.51288414852848e-05	31	0	['SPI1', 'PPARGC1A', 'JUN', 'FOS', 'DDB1', 'STAT3', 'ZBTB16', 'PIN1', 'HSP90AA1', 'RELA', 'CCND1', 'VDR', 'RB1', 'MYC', 'MYB', 'HIF1A', 'NCOR2', 'NCOR1', 'CDKN2A', 'BCL2', 'CEBPB', 'TUBB', 'SMAD4', 'SMAD3', 'RBL2', 'MAPK1']	0
DU145_TGFB1_PD0325901	MAPK9	9.55607381037565e-05	32	0	['ATF2', 'CCND1', 'MYC', 'H2AFX', 'FOS', 'JUN', 'STAT3']	0
DU145_TGFB1_PD0325901	PKBALPHA	0.000203117580199069	33	0	['MYC', 'PRKDC', 'PPARGC1A', 'NCOR2', 'HTT', 'RELA', 'SMAD2', 'SMAD3', 'MXD1', 'HSP90AA1']	0
DU145_TGFB1_PD0325901	DNA-PK	0.000212914264890279	34	0	['HSP90AA1', 'JUN', 'PRKDC']	0
DU145_TGFB1_PD0325901	TGFBR2	0.000230190341984478	35	0	['MYC', 'HSP90AA1', 'SMAD2', 'SMAD3', 'PML', 'SP1']	0
DU145_TGFB1_PD0325901	PRKCD	0.000293849821243691	36	0	['PRKDC', 'HIST1H3A', 'JUN', 'FOS', 'MAPK8', 'MAPK1', 'MAPK3', 'STAT3']	0
DU145_TGFB1_PD0325901	MAP2K3	0.000302439318583801	37	0	['MAPK3', 'SMAD2', 'SMAD4', 'SMAD3', 'MAPK11']	0
DU145_TGFB1_PD0325901	SRC	0.000312833891553523	38	0	['RB1', 'SPI1', 'MYC', 'MYB', 'JUN', 'FOS', 'STAT3', 'BCL2', 'CEBPB', 'E2F4', 'RUNX1', 'TUBB', 'CCND1', 'SMAD3', 'MAPK1']	0
DU145_TGFB1_PD0325901	RPS6KA1	0.000392120586636111	39	0	['FOS', 'CEBPB', 'MAPK1', 'MAPK3', 'JUN', 'MXD1']	0
DU145_TGFB1_PD0325901	GSK-3-B	0.000423607514199822	40	0	['CEBPB', 'RELA', 'CCND1', 'MYC']	0
DU145_TGFB1_PD0325901	PRKCZ	0.000471772114694479	41	0	['RELA', 'MAPK1', 'MAPK3', 'STAT3', 'SP1', 'PIN1']	0
DU145_TGFB1_PD0325901	CDK6	0.00047791793889074	42	0	['RB1', 'CEBPA', 'RUNX1', 'RBL2']	0
DU145_TGFB1_PD0325901	CHUK	0.0005009514481717	43	0	['CCND1', 'MYC', 'TUBB', 'NCOR2', 'NCOR1', 'RELA']	0
DU145_TGFB1_PD0325901	MAPK10	0.000541095769407394	44	0	['MYC', 'FOS', 'JUN', 'CDKN2A', 'BCL2']	0
DU145_TGFB1_PD0325901	ATR	0.00059374973451504	45	0	['MSH2', 'PRKDC', 'CDK9', 'SP1', 'H2AFX', 'CDKN2A', 'PML']	0
DU145_TGFB1_PD0325901	CDK9	0.000825937307564663	46	0	['RB1', 'CCNT1', 'SMAD3', 'CDK9']	0
DU145_TGFB1_PD0325901	CSNK1E	0.00083978677785815	47	0	['CCND1', 'MYC', 'TUBB', 'CDKN2A', 'SMARCA4']	0
DU145_TGFB1_PD0325901	CK2A2	0.000899548506009556	48	0	['MYC', 'HSP90AA1', 'HDAC2', 'RELA', 'JUN']	0
DU145_TGFB1_PD0325901	CHEK1	0.000947676000422899	49	0	['RB1', 'MYC', 'HIST1H3A', 'NELFE', 'TUBB', 'FOS', 'SIN3A', 'H2AFX', 'E2F4']	0
DU145_TGFB1_PD0325901	RET	0.00110440179204167	50	0	['MAPK8', 'MAPK1', 'MAPK3', 'STAT3']	0
DU145_TGFB1_PD0325901	DYRK1A	0.00157021250308065	51	0	['CCND1', 'SIRT1', 'RUNX1', 'ID2']	0
DU145_TGFB1_PD0325901	PKCIOTA	0.00199871966985597	52	0	['RELA', 'CCND1', 'RUVBL2', 'HSP90AA1']	0
DU145_TGFB1_PD0325901	NLK	0.00215787690671278	53	0	['MYB', 'SMAD4', 'SETDB1', 'STAT3']	0
DU145_TGFB1_PD0325901	TBK1	0.00247607014386097	54	0	['RUVBL2', 'TUBB', 'RPL11', 'RELA', 'STAT3']	0
DU145_TGFB1_PD0325901	PKCEPSILON	0.00274459271737517	55	0	['HSP90AA1', 'MAPK1', 'MAPK3', 'SP1', 'BCL2']	0
DU145_TGFB1_PD0325901	IKKALPHA	0.00296943037518608	56	0	['HSP90AA1', 'RELA', 'NCOR2']	0
DU145_TGFB1_PD0325901	GSK3A	0.00308638263931753	57	0	['CCND1', 'MYC', 'CEBPA', 'CEBPB']	0
DU145_TGFB1_PD0325901	PBK	0.00331363312409296	58	0	['HIST1H3A', 'E2F4', 'JUN']	0
DU145_TGFB1_PD0325901	JAK2	0.00352390418074081	59	0	['HIST1H3A', 'MAPK1', 'MAPK3', 'STAT3']	0
DU145_TGFB1_PD0325901	PIM1	0.0037577108278802	60	0	['MYC', 'RELA', 'HIST1H3A', 'HBP1']	0
DU145_TGFB1_PD0325901	IKBKB	0.00403267684621812	61	0	['HNRNPU', 'TUBB', 'FOS', 'RELA', 'CDKN2A']	0
DU145_TGFB1_PD0325901	VRK1	0.00407295622555055	62	0	['ATF2', 'HIST1H3A', 'JUN']	0
DU145_TGFB1_PD0325901	RSK3	0.00428075017500368	63	0	['MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	MELK	0.00448901581453261	64	0	['SMAD2', 'SMAD4', 'SMAD3']	0
DU145_TGFB1_PD0325901	CDK8	0.004929926285074	65	0	['HIST1H3A', 'SMAD3', 'STAT3']	0
DU145_TGFB1_PD0325901	PKD1	0.00601690927800739	66	0	['MYB', 'HDAC4', 'MAPK8', 'JUN']	0
DU145_TGFB1_PD0325901	CDK3	0.00640574423545872	67	0	['RB1', 'JUN', 'CDK2']	0
DU145_TGFB1_PD0325901	TRRAP	0.00644501830484875	68	0	['NCOR2', 'HCFC1']	0
DU145_TGFB1_PD0325901	EGFR	0.0065862928509787	69	0	['CCND1', 'PRKDC', 'HIST1H3A', 'JUN', 'HSP90AA1', 'FOS', 'STAT3']	0
DU145_TGFB1_PD0325901	MAP3K8	0.00742633758341047	70	0	['PIM1', 'HSP90AA1', 'MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	CAMKIV	0.00767770657366624	71	0	['HDAC4', 'RELA']	0
DU145_TGFB1_PD0325901	MAP3K1	0.00785779093844624	72	0	['RUVBL2', 'HIST1H4A', 'HSP90AA1', 'TUBB', 'DDB1', 'STAT3']	0
DU145_TGFB1_PD0325901	AURKB	0.00912130892611194	73	0	['RB1', 'YY1', 'PRKDC', 'HIST1H3A', 'PIN1', 'NELFE']	0
DU145_TGFB1_PD0325901	ALK	0.0100766624773002	74	0	['RELA', 'HSP90AA1', 'STAT3']	0
DU145_TGFB1_PD0325901	PRKCB	0.0101744189486467	75	0	['ATF2', 'RUNX1', 'HIST1H3A', 'JUN', 'STAT3', 'CCND1', 'BCL2']	0
DU145_TGFB1_PD0325901	BRD2	0.0104325229178727	76	0	['RB1', 'RBL2']	0
DU145_TGFB1_PD0325901	PLK3	0.0115215177389424	77	0	['ATF2', 'HIF1A', 'JUN']	0
DU145_TGFB1_PD0325901	DYRK2	0.0115215177389424	78	0	['MYC', 'JUN', 'STAT3']	0
DU145_TGFB1_PD0325901	CDK7	0.0118585854019053	79	0	['GTF2F1', 'CDK9', 'CDK2', 'TAF3']	0
DU145_TGFB1_PD0325901	PAK2	0.0123776116924337	80	0	['MYC', 'SMAD2', 'JUN', 'HIST1H4A']	0
DU145_TGFB1_PD0325901	RPS6KA5	0.0130798310496074	81	0	['RELA', 'HIST1H3A', 'STAT3']	0
DU145_TGFB1_PD0325901	ACTR2B	0.0135581520878211	82	0	['SMAD2', 'SMAD3']	0
DU145_TGFB1_PD0325901	IKBKE	0.0145986708209512	83	0	['SKP1', 'TUBB', 'CUL1', 'RELA']	0
DU145_TGFB1_PD0325901	IKKBETA	0.017479788400264	84	0	['RELA', 'STAT3', 'FOS']	0
DU145_TGFB1_PD0325901	MAPK12	0.0177104141446638	85	0	['ATF2', 'CCND1', 'FOS', 'JUN']	0
DU145_TGFB1_PD0325901	CDK5	0.0213152368279048	86	0	['RB1', 'MYC', 'HIF1A', 'BCL2', 'HTT', 'STAT3']	0
DU145_TGFB1_PD0325901	CDKN1B	0.0223745071978907	87	0	['CDK2']	0
DU145_TGFB1_PD0325901	BAZ1B	0.0223745071978907	88	0	['H2AFX']	0
DU145_TGFB1_PD0325901	TRIM33	0.0223745071978907	89	0	['SMAD4']	0
DU145_TGFB1_PD0325901	HASPIN	0.0223745071978907	90	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	PCNA	0.0223745071978907	91	0	['CDK2']	0
DU145_TGFB1_PD0325901	TGM2	0.0223745071978907	92	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	EP400	0.0223745071978907	93	0	['TRRAP']	0
DU145_TGFB1_PD0325901	LYK5	0.0223745071978907	94	0	['SMAD4']	0
DU145_TGFB1_PD0325901	PKCTHETA	0.022609374818292	95	0	['MAPK8', 'MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	GSK3ALPHA	0.022609374818292	96	0	['CCND1', 'MYC', 'JUN']	0
DU145_TGFB1_PD0325901	CSNK2B	0.0249868258956204	97	0	['FOS', 'RUVBL2']	0
DU145_TGFB1_PD0325901	MARK4	0.0249868258956204	98	0	['SMARCA4', 'MAPK11']	0
DU145_TGFB1_PD0325901	WEE1	0.0294254835185507	99	0	['HSP90AA1', 'CDK2']	0
DU145_TGFB1_PD0325901	GTF2F1	0.0333753628736121	100	0	['GTF2F1']	0
DU145_TGFB1_PD0325901	RPS6KA4	0.0341526524473888	101	0	['RELA', 'HIST1H3A']	0
DU145_TGFB1_PD0325901	LYN	0.0355269663841765	102	0	['SPI1', 'YY1', 'CCND1', 'MYC', 'CSNK2A1']	0
DU145_TGFB1_PD0325901	MOK	0.0391535016532134	103	0	['MYC', 'JUN']	0
DU145_TGFB1_PD0325901	ERBB2	0.0392419715444736	104	0	['CCND1', 'HSP90AA1', 'NCOR1', 'STAT3']	0
DU145_TGFB1_PD0325901	MTOR	0.0414106873392058	105	0	['MYC', 'JUN', 'STAT3', 'TAF3']	0
DU145_TGFB1_PD0325901	PRKCQ	0.0423808518528009	106	0	['SPI1', 'SIRT2', 'HIST1H3A']	0
DU145_TGFB1_PD0325901	MAP3K20	0.0442537751879437	107	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	RPS6KB1	0.0455048012123095	108	0	['PPARGC1A', 'CDKN2A', 'MXD1']	0
DU145_TGFB1_PD0325901	DYRK1B	0.047136725962758	109	0	['CCND1', 'ID2']	0
DU145_TGFB1_PD0325901	UHMK1	0.047136725962758	110	0	['SMAD2', 'SMAD4']	0
DU145_TGFB1_PD0325901	MAPK7	0.047136725962758	111	0	['FOS', 'PML']	0
DU145_TGFB1_PD0325901	EEF2K	0.0499194345472223	112	0	['MAPK8', 'MAPK11']	0
DU145_TGFB1_PD0325901	CAMK2D	0.0499194345472223	113	0	['HDAC4', 'SMAD4']	0
DU145_TGFB1_PD0325901	TEC	0.0499194345472223	114	0	['RUNX1', 'MAF']	0
DU145_TGFB1_PD0325901	NEK6	0.0527601777366944	115	0	['STAT3', 'RBL2']	0
DU145_TGFB1_PD0325901	NPM/ALK	0.0550110920042837	116	0	['MSH2']	0
DU145_TGFB1_PD0325901	MAPK13	0.0555402694156491	117	0	['ATF2', 'FOS', 'JUN']	0
DU145_TGFB1_PD0325901	DAPK1	0.0556573298289756	118	0	['MAPK3', 'PIN1']	0
DU145_TGFB1_PD0325901	EIF2AK2	0.0556573298289756	119	0	['HTT', 'RUNX1']	0
DU145_TGFB1_PD0325901	CAMK2A	0.0571393411706332	120	0	['CCND1', 'MYC', 'SMAD2', 'NCOR2']	0
DU145_TGFB1_PD0325901	MAP3K14	0.0611679765457057	121	0	['HNRNPU', 'RUVBL2', 'TUBB', 'RPL11']	0
DU145_TGFB1_PD0325901	INSR	0.0627687801575418	122	0	['CCND1', 'FOS', 'JUN']	0
DU145_TGFB1_PD0325901	MAP3K3	0.0636913163224961	123	0	['RUVBL2', 'HIST1H4A', 'TUBB', 'DDB1', 'PFDN5']	0
DU145_TGFB1_PD0325901	CAM-KIV	0.0656486465101091	124	0	['HDAC4']	0
DU145_TGFB1_PD0325901	PKM	0.0656486465101091	125	0	['STAT3']	0
DU145_TGFB1_PD0325901	PRKCE	0.0665395540229945	126	0	['ATF2', 'MAPK3', 'STAT3']	0
DU145_TGFB1_PD0325901	AURORAA	0.0704122835696507	127	0	['CCND1', 'NCOR1', 'HDAC3']	0
DU145_TGFB1_PD0325901	AURKA	0.0723862958364749	128	0	['HIST1H3A', 'SKI', 'PIN1']	0
DU145_TGFB1_PD0325901	NIK	0.0761677573821231	129	0	['CEBPB']	0
DU145_TGFB1_PD0325901	HSPB8	0.0761677573821231	130	0	['MAPK3']	0
DU145_TGFB1_PD0325901	CK1ALPHA	0.078456011708938	131	0	['RB1', 'FOS', 'JUN']	0
DU145_TGFB1_PD0325901	PDGFRBETA	0.08067940037458	132	0	['MAX', 'STAT3']	0
DU145_TGFB1_PD0325901	MAP2K2	0.0840156440297826	133	0	['MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	PKC-B	0.086569728933251	134	0	['ATF2']	0
DU145_TGFB1_PD0325901	RSK-1	0.086569728933251	135	0	['CEBPB']	0
DU145_TGFB1_PD0325901	PKR	0.0873935398839934	136	0	['HSP90AA1', 'STAT3']	0
DU145_TGFB1_PD0325901	RIPK1	0.0873935398839934	137	0	['TUBB', 'PML']	0
DU145_TGFB1_PD0325901	RIPK2	0.0942689746798432	138	0	['HSP90AA1', 'TUBB']	0
DU145_TGFB1_PD0325901	PLK1	0.0999721137690298	139	0	['HNRNPU', 'MYC', 'ATAD2', 'CCNT1', 'YY1', 'PIN1']	0
DU145_TGFB1_PD0325901	RSK-2	0.107027400477278	140	0	['FOS']	0
DU145_TGFB1_PD0325901	PRKCI	0.108462554368295	141	0	['DDB1', 'SP1']	0
DU145_TGFB1_PD0325901	CHEK2	0.11209597935104	142	0	['RB1', 'PML']	0
DU145_TGFB1_PD0325901	TTK	0.116724434465692	143	0	['CDK2', 'HSP90AA1', 'E2F4']	0
DU145_TGFB1_PD0325901	PKC-Z	0.117085638694902	144	0	['RELA']	0
DU145_TGFB1_PD0325901	JNK3	0.127031814341819	145	0	['JUN']	0
DU145_TGFB1_PD0325901	CAMKIIBETA	0.130714897669737	146	0	['FOS', 'PPARGC1A']	0
DU145_TGFB1_PD0325901	RIPK3	0.136752154858891	147	0	['RUVBL2', 'HSP90AA1', 'TUBB']	0
DU145_TGFB1_PD0325901	TRKB	0.136867162230173	148	0	['FOS']	0
DU145_TGFB1_PD0325901	ADRBK1	0.136867162230173	149	0	['MAPK3']	0
DU145_TGFB1_PD0325901	AKT2	0.153908522783209	150	0	['HIST1H3A', 'PPARGC1A']	0
DU145_TGFB1_PD0325901	PAK1	0.155174101022807	151	0	['CCND1', 'HIST1H3A', 'HTT']	0
DU145_TGFB1_PD0325901	SRM	0.165720386495165	152	0	['RUVBL2']	0
DU145_TGFB1_PD0325901	PKC-D	0.165720386495165	153	0	['STAT3']	0
DU145_TGFB1_PD0325901	SGK1	0.173799037509319	154	0	['HTT', 'MAPK1']	0
DU145_TGFB1_PD0325901	TAF1	0.17512450452316	155	0	['TAF7']	0
DU145_TGFB1_PD0325901	FYN	0.180998809177131	156	0	['SPI1', 'FOS', 'SIRT2', 'CCND1']	0
DU145_TGFB1_PD0325901	BTK	0.181870642489868	157	0	['FOS', 'JUN']	0
DU145_TGFB1_PD0325901	BMP2K	0.19361933883725	158	0	['RUNX1']	0
DU145_TGFB1_PD0325901	SRPK3	0.19361933883725	159	0	['SIRT2']	0
DU145_TGFB1_PD0325901	PTK7	0.19361933883725	160	0	['DDB1']	0
DU145_TGFB1_PD0325901	LMTK3	0.19361933883725	161	0	['ZBTB16']	0
DU145_TGFB1_PD0325901	TIE1	0.202712354969672	162	0	['MAPK11']	0
DU145_TGFB1_PD0325901	MINK1	0.202712354969672	163	0	['SMAD2']	0
DU145_TGFB1_PD0325901	CDK20	0.211703949427746	164	0	['CDK2']	0
DU145_TGFB1_PD0325901	CDK18	0.211703949427746	165	0	['SIRT2']	0
DU145_TGFB1_PD0325901	DMPK	0.211703949427746	166	0	['SP1']	0
DU145_TGFB1_PD0325901	PKN3	0.211703949427746	167	0	['GATA2']	0
DU145_TGFB1_PD0325901	PKMYT1	0.211703949427746	168	0	['SMARCA4']	0
DU145_TGFB1_PD0325901	PKA-A	0.211703949427746	169	0	['RELA']	0
DU145_TGFB1_PD0325901	NTRK3	0.211703949427746	170	0	['FOS']	0
DU145_TGFB1_PD0325901	PIM3	0.220595241025439	171	0	['PML']	0
DU145_TGFB1_PD0325901	MAP3K4	0.220595241025439	172	0	['TRRAP']	0
DU145_TGFB1_PD0325901	FLT3	0.220595241025439	173	0	['RUNX1']	0
DU145_TGFB1_PD0325901	TLK2	0.220595241025439	174	0	['ASF1A']	0
DU145_TGFB1_PD0325901	GSG2	0.220595241025439	175	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	PNCK	0.220595241025439	176	0	['HSP90AA1']	0
DU145_TGFB1_PD0325901	MAPK15	0.220595241025439	177	0	['JUN']	0
DU145_TGFB1_PD0325901	BARK1	0.222939745182327	178	0	['MAPK3', 'PIN1']	0
DU145_TGFB1_PD0325901	HIPK1	0.229387336360709	179	0	['MYB']	0
DU145_TGFB1_PD0325901	MAP3K6	0.229387336360709	180	0	['MAPK8']	0
DU145_TGFB1_PD0325901	TLK1	0.229387336360709	181	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	SIK1	0.229387336360709	182	0	['NCOR2']	0
DU145_TGFB1_PD0325901	MAP4K4	0.229387336360709	183	0	['SMARCA4']	0
DU145_TGFB1_PD0325901	MAPK6	0.229387336360709	184	0	['DDB1']	0
DU145_TGFB1_PD0325901	CDK16	0.238081329960739	185	0	['SMARCA4']	0
DU145_TGFB1_PD0325901	FRK	0.238081329960739	186	0	['FOS']	0
DU145_TGFB1_PD0325901	CSNK1G1	0.238081329960739	187	0	['RELA']	0
DU145_TGFB1_PD0325901	MAP3K11	0.238081329960739	188	0	['PIN1']	0
DU145_TGFB1_PD0325901	MERTK	0.238081329960739	189	0	['STAT3']	0
DU145_TGFB1_PD0325901	DYRK3	0.238081329960739	190	0	['SIRT1']	0
DU145_TGFB1_PD0325901	AURKC	0.238081329960739	191	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	MYLK	0.255179330497516	192	0	['MAPK3']	0
DU145_TGFB1_PD0325901	PIM2	0.255179330497516	193	0	['MYC']	0
DU145_TGFB1_PD0325901	EPHB3	0.255179330497516	194	0	['SMARCA4']	0
DU145_TGFB1_PD0325901	EPHA8	0.255179330497516	195	0	['SMARCA4']	0
DU145_TGFB1_PD0325901	ICK	0.255179330497516	196	0	['SIRT2']	0
DU145_TGFB1_PD0325901	MARK3	0.255179330497516	197	0	['DDB1']	0
DU145_TGFB1_PD0325901	RPS6KA2	0.263585467282294	198	0	['MAPK3']	0
DU145_TGFB1_PD0325901	MKNK1	0.263585467282294	199	0	['MAPK3']	0
DU145_TGFB1_PD0325901	PRKG2	0.271897762306814	200	0	['RUNX1']	0
DU145_TGFB1_PD0325901	PKBGAMMA	0.280117251654354	201	0	['RELA']	0
DU145_TGFB1_PD0325901	TNK2	0.280117251654354	202	0	['HIST1H4A']	0
DU145_TGFB1_PD0325901	IRAK1	0.280117251654354	203	0	['STAT3']	0
DU145_TGFB1_PD0325901	BMX	0.288244960104902	204	0	['PIM1']	0
DU145_TGFB1_PD0325901	LKB1	0.288244960104902	205	0	['PPARGC1A']	0
DU145_TGFB1_PD0325901	CAMK4	0.288244960104902	206	0	['RELA']	0
DU145_TGFB1_PD0325901	STK3	0.288244960104902	207	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	GRK2	0.288244960104902	208	0	['SMAD2']	0
DU145_TGFB1_PD0325901	LCK	0.296128424467066	209	0	['SPI1', 'MAPK1', 'MAPK3']	0
DU145_TGFB1_PD0325901	PRKACB	0.296281901245066	210	0	['FOS']	0
DU145_TGFB1_PD0325901	JAK1	0.296281901245066	211	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	PKN1	0.304229077588146	212	0	['HIST1H3A']	0
DU145_TGFB1_PD0325901	AXL	0.304229077588146	213	0	['STAT3']	0
DU145_TGFB1_PD0325901	FER	0.304229077588146	214	0	['STAT3']	0
